Source Name	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[accession]	Characteristics[ecotype]	Characteristics[organism part]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue [ACCESSION]	FactorValue [ECOTYPE]	FactorValue [ORGANISM PART]	Term Source REF	Term Accession Number	FactorValue [TREATMENT]
GSM680295 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Ts-1_dry_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6868	Ts-1	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680295 extract 1	total RNA	P-GSE27552-5	GSM680295 LE 1	biotin	P-GSE27552-6	GSM680295	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680295.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.2.zip	P-GSE27552-1	GSM680295_sample_table.txt norm	GSM680295_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS6868	Ts-1	rosette leaf	EFO	EFO_0001984	Dry
GSM680294 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Bur-0_dry_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6643	Bur-0	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680294 extract 1	total RNA	P-GSE27552-5	GSM680294 LE 1	biotin	P-GSE27552-6	GSM680294	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680294.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680294_sample_table.txt norm	GSM680294_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS6643	Bur-0	rosette leaf	EFO	EFO_0001984	Dry
GSM680293 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Ws-2_dry_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS2360	Ws-2	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680293 extract 1	total RNA	P-GSE27552-5	GSM680293 LE 1	biotin	P-GSE27552-6	GSM680293	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680293.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680293_sample_table.txt norm	GSM680293_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS2360	Ws-2	rosette leaf	EFO	EFO_0001984	Dry
GSM680292 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Col_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6673	Col	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680292 extract 1	total RNA	P-GSE27552-5	GSM680292 LE 1	biotin	P-GSE27552-6	GSM680292	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680292.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680292_sample_table.txt norm	GSM680292_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS6673	Col	rosette leaf	EFO	EFO_0001984	Wet
GSM680291 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Ler_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS20	Ler	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680291 extract 1	total RNA	P-GSE27552-5	GSM680291 LE 1	biotin	P-GSE27552-6	GSM680291	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680291.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680291_sample_table.txt norm	GSM680291_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS20	Ler	rosette leaf	EFO	EFO_0001984	Wet
GSM680290 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_SQ-8_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22601	SQ-8	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680290 extract 1	total RNA	P-GSE27552-5	GSM680290 LE 1	biotin	P-GSE27552-6	GSM680290	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680290.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680290_sample_table.txt norm	GSM680290_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS22601	SQ-8	rosette leaf	EFO	EFO_0001984	Wet
GSM680289 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_NFA-10_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22599	NFA-10	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680289 extract 1	total RNA	P-GSE27552-5	GSM680289 LE 1	biotin	P-GSE27552-6	GSM680289	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680289.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680289_sample_table.txt norm	GSM680289_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS22599	NFA-10	rosette leaf	EFO	EFO_0001984	Wet
GSM680288 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_KNOX-18_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS28414	KNOX-18	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680288 extract 1	total RNA	P-GSE27552-5	GSM680288 LE 1	biotin	P-GSE27552-6	GSM680288	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680288.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680288_sample_table.txt norm	GSM680288_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS28414	KNOX-18	rosette leaf	EFO	EFO_0001984	Wet
GSM680287 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_HR-5_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22596	HR-5	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680287 extract 1	total RNA	P-GSE27552-5	GSM680287 LE 1	biotin	P-GSE27552-6	GSM680287	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680287.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680287_sample_table.txt norm	GSM680287_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS22596	HR-5	rosette leaf	EFO	EFO_0001984	Wet
GSM680286 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_CIBC-17_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22603	CIBC-17	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680286 extract 1	total RNA	P-GSE27552-5	GSM680286 LE 1	biotin	P-GSE27552-6	GSM680286	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680286.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680286_sample_table.txt norm	GSM680286_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS22603	CIBC-17	rosette leaf	EFO	EFO_0001984	Wet
GSM680285 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Ts-1_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6868	Ts-1	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680285 extract 1	total RNA	P-GSE27552-5	GSM680285 LE 1	biotin	P-GSE27552-6	GSM680285	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680285.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680285_sample_table.txt norm	GSM680285_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS6868	Ts-1	rosette leaf	EFO	EFO_0001984	Wet
GSM680284 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Bur-0_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6643	Bur-0	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680284 extract 1	total RNA	P-GSE27552-5	GSM680284 LE 1	biotin	P-GSE27552-6	GSM680284	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680284.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680284_sample_table.txt norm	GSM680284_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS6643	Bur-0	rosette leaf	EFO	EFO_0001984	Wet
GSM680283 1	cRNA hybridizations to explore gene expression	rosette leaf	leaf_Ws-2_wet_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS2360	Ws-2	rosette leaf	EFO	EFO_0001984	P-GSE27552-3	P-GSE27552-2	P-GSE27552-4	GSM680283 extract 1	total RNA	P-GSE27552-5	GSM680283 LE 1	biotin	P-GSE27552-6	GSM680283	A-GEOD-13230	  	P-GSE27552-7	P-GSE27552-8	GSM680283.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	P-GSE27552-1	GSM680283_sample_table.txt norm	GSM680283_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.processed.1.zip	CS2360	Ws-2	rosette leaf	EFO	EFO_0001984	Wet
GSM680442 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ull2_5_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22586	Ull2_5	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680442 extract 1	genomic DNA	P-GSE27552-12	GSM680442 LE 1	biotin	P-GSE27552-13	GSM680442	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680442.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22586	Ull2_5	rosette leaf	EFO	EFO_0001984	not specified
GSM680441 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ull2_5_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22586	Ull2_5	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680441 extract 1	genomic DNA	P-GSE27552-12	GSM680441 LE 1	biotin	P-GSE27552-13	GSM680441	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680441.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22586	Ull2_5	rosette leaf	EFO	EFO_0001984	not specified
GSM680440 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ull2_5_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22586	Ull2_5	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680440 extract 1	genomic DNA	P-GSE27552-12	GSM680440 LE 1	biotin	P-GSE27552-13	GSM680440	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680440.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22586	Ull2_5	rosette leaf	EFO	EFO_0001984	not specified
GSM680439 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Tamm2_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22604	Tamm2	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680439 extract 1	genomic DNA	P-GSE27552-12	GSM680439 LE 1	biotin	P-GSE27552-13	GSM680439	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680439.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22604	Tamm2	rosette leaf	EFO	EFO_0001984	not specified
GSM680438 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Tamm2_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22604	Tamm2	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680438 extract 1	genomic DNA	P-GSE27552-12	GSM680438 LE 1	biotin	P-GSE27552-13	GSM680438	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680438.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22604	Tamm2	rosette leaf	EFO	EFO_0001984	not specified
GSM680437 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Tamm2_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22604	Tamm2	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680437 extract 1	genomic DNA	P-GSE27552-12	GSM680437 LE 1	biotin	P-GSE27552-13	GSM680437	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680437.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22604	Tamm2	rosette leaf	EFO	EFO_0001984	not specified
GSM680436 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Omo2_3_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22585	Omo2	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680436 extract 1	genomic DNA	P-GSE27552-12	GSM680436 LE 1	biotin	P-GSE27552-13	GSM680436	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680436.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22585	Omo2	rosette leaf	EFO	EFO_0001984	not specified
GSM680435 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Omo2_3_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22585	Omo2	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680435 extract 1	genomic DNA	P-GSE27552-12	GSM680435 LE 1	biotin	P-GSE27552-13	GSM680435	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680435.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22585	Omo2	rosette leaf	EFO	EFO_0001984	not specified
GSM680434 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Omo2_3_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22585	Omo2	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680434 extract 1	genomic DNA	P-GSE27552-12	GSM680434 LE 1	biotin	P-GSE27552-13	GSM680434	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680434.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22585	Omo2	rosette leaf	EFO	EFO_0001984	not specified
GSM680433 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Got22_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22609	Got22	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680433 extract 1	genomic DNA	P-GSE27552-12	GSM680433 LE 1	biotin	P-GSE27552-13	GSM680433	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680433.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22609	Got22	rosette leaf	EFO	EFO_0001984	not specified
GSM680432 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Got22_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22609	Got22	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680432 extract 1	genomic DNA	P-GSE27552-12	GSM680432 LE 1	biotin	P-GSE27552-13	GSM680432	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680432.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22609	Got22	rosette leaf	EFO	EFO_0001984	not specified
GSM680431 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Got22_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22609	Got22	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680431 extract 1	genomic DNA	P-GSE27552-12	GSM680431 LE 1	biotin	P-GSE27552-13	GSM680431	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680431.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22609	Got22	rosette leaf	EFO	EFO_0001984	not specified
GSM680430 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Eden1_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22572	Eden1	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680430 extract 1	genomic DNA	P-GSE27552-12	GSM680430 LE 1	biotin	P-GSE27552-13	GSM680430	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680430.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22572	Eden1	rosette leaf	EFO	EFO_0001984	not specified
GSM680429 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Eden1_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22572	Eden1	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680429 extract 1	genomic DNA	P-GSE27552-12	GSM680429 LE 1	biotin	P-GSE27552-13	GSM680429	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680429.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22572	Eden1	rosette leaf	EFO	EFO_0001984	not specified
GSM680428 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Eden1_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22572	Eden1	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680428 extract 1	genomic DNA	P-GSE27552-12	GSM680428 LE 1	biotin	P-GSE27552-13	GSM680428	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680428.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22572	Eden1	rosette leaf	EFO	EFO_0001984	not specified
GSM680427 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Bil5_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22578	Bil5	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680427 extract 1	genomic DNA	P-GSE27552-12	GSM680427 LE 1	biotin	P-GSE27552-13	GSM680427	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680427.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22578	Bil5	rosette leaf	EFO	EFO_0001984	not specified
GSM680426 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Bil5_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22578	Bil5	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680426 extract 1	genomic DNA	P-GSE27552-12	GSM680426 LE 1	biotin	P-GSE27552-13	GSM680426	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680426.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22578	Bil5	rosette leaf	EFO	EFO_0001984	not specified
GSM680425 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Bil5_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS22578	Bil5	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680425 extract 1	genomic DNA	P-GSE27552-12	GSM680425 LE 1	biotin	P-GSE27552-13	GSM680425	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680425.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS22578	Bil5	rosette leaf	EFO	EFO_0001984	not specified
GSM680424 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ag0_3	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6601	Ag0	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680424 extract 1	genomic DNA	P-GSE27552-12	GSM680424 LE 1	biotin	P-GSE27552-13	GSM680424	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680424.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS6601	Ag0	rosette leaf	EFO	EFO_0001984	not specified
GSM680423 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ag0_2	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6601	Ag0	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680423 extract 1	genomic DNA	P-GSE27552-12	GSM680423 LE 1	biotin	P-GSE27552-13	GSM680423	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680423.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS6601	Ag0	rosette leaf	EFO	EFO_0001984	not specified
GSM680422 1	gDNA hybridizations to explore sequence polymorphisms	rosette leaf	leaf_gDNA_Ag0_1	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	CS6601	Ag0	rosette leaf	EFO	EFO_0001984	P-GSE27552-10	  	P-GSE27552-11	GSM680422 extract 1	genomic DNA	P-GSE27552-12	GSM680422 LE 1	biotin	P-GSE27552-13	GSM680422	A-AFFY-2	  	P-GSE27552-7	P-GSE27552-14	GSM680422.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-27552/E-GEOD-27552.raw.3.zip	  	  	  	  	CS6601	Ag0	rosette leaf	EFO	EFO_0001984	not specified
