Source Name	Characteristics [StrainOrLine]	Characteristics [Organism]	Term Source REF	Term Accession Number	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Factor Value [TIME]	Unit [TimeUnit]	Factor Value [GROWTH CONDITION]	Factor Value [TEMPERATURE]	Unit [TemperatureUnit]
cT10We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT10W	total_RNA	P-MTAB-12071	cT10W_labeled	biotin	unknown	P-MTAB-12069	H_cT10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT10W.CEL	Hannah_cT10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	continuous light	20	degree_C
cT10Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT10W	total_RNA	P-MTAB-12071	cT10W_labeled	biotin	unknown	P-MTAB-12069	H_cT10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT10W.CEL	Hannah_cT10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	continuous light	20	degree_C
cT10Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT10W	total_RNA	P-MTAB-12071	cT10W_labeled	biotin	unknown	P-MTAB-12069	H_cT10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT10W.CEL	Hannah_cT10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	continuous light	20	degree_C
cT54Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT54W	total_RNA	P-MTAB-12071	cT54W_labeled	biotin	unknown	P-MTAB-12069	H_cT54W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT54W.CEL	Hannah_cT54W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	54	hours	continuous light	20	degree_C
cT54We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT54W	total_RNA	P-MTAB-12071	cT54W_labeled	biotin	unknown	P-MTAB-12069	H_cT54W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT54W.CEL	Hannah_cT54W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	54	hours	continuous light	20	degree_C
cT54Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT54W	total_RNA	P-MTAB-12071	cT54W_labeled	biotin	unknown	P-MTAB-12069	H_cT54W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT54W.CEL	Hannah_cT54W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	54	hours	continuous light	20	degree_C
cT54Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT54W	total_RNA	P-MTAB-12071	cT54W_labeled	biotin	unknown	P-MTAB-12069	H_cT54W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT54W.CEL	Hannah_cT54W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	54	hours	continuous light	20	degree_C
cT54Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT54W	total_RNA	P-MTAB-12071	cT54W_labeled	biotin	unknown	P-MTAB-12069	H_cT54W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT54W.CEL	Hannah_cT54W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	54	hours	continuous light	20	degree_C
T30b	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T30	total_RNA	P-MTAB-12071	T30_labeled	biotin	unknown	P-MTAB-12069	H_T30_labeled	A-AFFY-2	P-AFFY-6	Hannah_T30_2.CEL	Hannah_T30_2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	light/dark	4	degree_C
T30a	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T30	total_RNA	P-MTAB-12071	T30_labeled	biotin	unknown	P-MTAB-12069	H_T30_labeled	A-AFFY-2	P-AFFY-6	Hannah_T30_2.CEL	Hannah_T30_2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	light/dark	4	degree_C
T30e	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T30	total_RNA	P-MTAB-12071	T30_labeled	biotin	unknown	P-MTAB-12069	H_T30_labeled	A-AFFY-2	P-AFFY-6	Hannah_T30_2.CEL	Hannah_T30_2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	light/dark	4	degree_C
T30d	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T30	total_RNA	P-MTAB-12071	T30_labeled	biotin	unknown	P-MTAB-12069	H_T30_labeled	A-AFFY-2	P-AFFY-6	Hannah_T30_2.CEL	Hannah_T30_2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	light/dark	4	degree_C
T30c	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T30	total_RNA	P-MTAB-12071	T30_labeled	biotin	unknown	P-MTAB-12069	H_T30_labeled	A-AFFY-2	P-AFFY-6	Hannah_T30_2.CEL	Hannah_T30_2.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	30	hours	light/dark	4	degree_C
cT58Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT58W	total_RNA	P-MTAB-12071	cT58W_labeled	biotin	unknown	P-MTAB-12069	H_cT58W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT58W.CEL	Hannah_cT58W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	58	hours	continuous light	20	degree_C
cT58Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT58W	total_RNA	P-MTAB-12071	cT58W_labeled	biotin	unknown	P-MTAB-12069	H_cT58W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT58W.CEL	Hannah_cT58W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	58	hours	continuous light	20	degree_C
cT58Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT58W	total_RNA	P-MTAB-12071	cT58W_labeled	biotin	unknown	P-MTAB-12069	H_cT58W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT58W.CEL	Hannah_cT58W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	58	hours	continuous light	20	degree_C
cT58Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT58W	total_RNA	P-MTAB-12071	cT58W_labeled	biotin	unknown	P-MTAB-12069	H_cT58W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT58W.CEL	Hannah_cT58W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	58	hours	continuous light	20	degree_C
cT58We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT58W	total_RNA	P-MTAB-12071	cT58W_labeled	biotin	unknown	P-MTAB-12069	H_cT58W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT58W.CEL	Hannah_cT58W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	58	hours	continuous light	20	degree_C
T10Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10W	total_RNA	P-MTAB-12071	T10W_labeled	biotin	unknown	P-MTAB-12069	H_T10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10W.CEL	Hannah_T10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	20	degree_C
T10Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10W	total_RNA	P-MTAB-12071	T10W_labeled	biotin	unknown	P-MTAB-12069	H_T10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10W.CEL	Hannah_T10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	20	degree_C
T10Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10W	total_RNA	P-MTAB-12071	T10W_labeled	biotin	unknown	P-MTAB-12069	H_T10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10W.CEL	Hannah_T10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	20	degree_C
T10Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10W	total_RNA	P-MTAB-12071	T10W_labeled	biotin	unknown	P-MTAB-12069	H_T10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10W.CEL	Hannah_T10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	20	degree_C
T10We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T10W	total_RNA	P-MTAB-12071	T10W_labeled	biotin	unknown	P-MTAB-12069	H_T10W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T10W.CEL	Hannah_T10W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	10	hours	light/dark	20	degree_C
T38d	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38	total_RNA	P-MTAB-12071	T38_labeled	biotin	unknown	P-MTAB-12069	H_T38_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38.CEL	Hannah_T38.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	4	degree_C
T38e	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38	total_RNA	P-MTAB-12071	T38_labeled	biotin	unknown	P-MTAB-12069	H_T38_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38.CEL	Hannah_T38.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	4	degree_C
T38a	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38	total_RNA	P-MTAB-12071	T38_labeled	biotin	unknown	P-MTAB-12069	H_T38_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38.CEL	Hannah_T38.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	4	degree_C
T38b	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38	total_RNA	P-MTAB-12071	T38_labeled	biotin	unknown	P-MTAB-12069	H_T38_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38.CEL	Hannah_T38.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	4	degree_C
T38c	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12077	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T38	total_RNA	P-MTAB-12071	T38_labeled	biotin	unknown	P-MTAB-12069	H_T38_labeled	A-AFFY-2	P-AFFY-6	Hannah_T38.CEL	Hannah_T38.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	38	hours	light/dark	4	degree_C
cT06We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT6W	total_RNA	P-MTAB-12071	cT6W_labeled	biotin	unknown	P-MTAB-12069	H_cT6W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT06W.CEL	Hannah_cT06W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	6	hours	continuous light	20	degree_C
cT06Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT6W	total_RNA	P-MTAB-12071	cT6W_labeled	biotin	unknown	P-MTAB-12069	H_cT6W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT06W.CEL	Hannah_cT06W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	6	hours	continuous light	20	degree_C
cT06Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT6W	total_RNA	P-MTAB-12071	cT6W_labeled	biotin	unknown	P-MTAB-12069	H_cT6W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT06W.CEL	Hannah_cT06W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	6	hours	continuous light	20	degree_C
cT06Wc	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT6W	total_RNA	P-MTAB-12071	cT6W_labeled	biotin	unknown	P-MTAB-12069	H_cT6W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT06W.CEL	Hannah_cT06W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	6	hours	continuous light	20	degree_C
cT06Wd	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12075	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	cT6W	total_RNA	P-MTAB-12071	cT6W_labeled	biotin	unknown	P-MTAB-12069	H_cT6W_labeled	A-AFFY-2	P-AFFY-6	Hannah_cT06W.CEL	Hannah_cT06W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	6	hours	continuous light	20	degree_C
T22Wb	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T22W	total_RNA	P-MTAB-12071	T22W_labeled	biotin	unknown	P-MTAB-12069	H_T22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T22W.CEL	Hannah_T22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	light/dark	20	degree_C
T22Wa	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T22W	total_RNA	P-MTAB-12071	T22W_labeled	biotin	unknown	P-MTAB-12069	H_T22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T22W.CEL	Hannah_T22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	light/dark	20	degree_C
T22We	Col-0	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	P-MTAB-12076	P-MTAB-12072	P-MTAB-12074	P-MTAB-12070	T22W	total_RNA	P-MTAB-12071	T22W_labeled	biotin	unknown	P-MTAB-12069	H_T22W_labeled	A-AFFY-2	P-AFFY-6	Hannah_T22W.CEL	Hannah_T22W.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.raw.1.zip	P-MTAB-12232	Espinoza_GCRMA.txt.magetab	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MEXP/E-MEXP-2526/E-MEXP-2526.processed.1.zip	22	hours	light/dark	20	degree_C
