Source Name	Characteristics[organism]	Characteristics[ecotype]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[genotype]	Provider	Comment [biosource type]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	FactorValue [genotype]	FactorValue [organism part]	FactorValue[compound]	Factor Value [time]	Unit[time unit]
CPIB_IAATC_rootplate_120	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_120	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_120.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_120	A-AFFY-2	P-MTAB-29512	Holman_535_120_arf7arf19_0mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	0	minute
CPIB_IAATC_rootplate_121	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_121	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_121.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_121	A-AFFY-2	P-MTAB-29512	Holman_535_121_arf7arf19_15mins_EZ_control_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	15	minute
CPIB_IAATC_rootplate_122	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_122	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_122.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_122	A-AFFY-2	P-MTAB-29512	Holman_535_122_arf7arf19_15mins_EZ_control_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	15	minute
CPIB_IAATC_rootplate_123	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_123	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_123.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_123	A-AFFY-2	P-MTAB-29512	Holman_535_123_arf7arf19_15mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	15	minute
CPIB_IAATC_rootplate_124	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_124	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_124.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_124	A-AFFY-2	P-MTAB-29512	Holman_535_124_arf7arf19_15mins_EZ_IAA_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	15	minute
CPIB_IAATC_rootplate_125	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_125	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_125.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_125	A-AFFY-2	P-MTAB-29512	Holman_535_125_arf7arf19_15mins_EZ_IAA_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	15	minute
CPIB_IAATC_rootplate_126	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_126	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_126.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_126	A-AFFY-2	P-MTAB-29512	Holman_535_126_arf7arf19_15mins_EZ_IAA_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	15	minute
CPIB_IAATC_rootplate_127	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_127	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_127.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_127	A-AFFY-2	P-MTAB-29512	Holman_535_127_arf7arf19_30mins_EZ_control_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	30	minute
CPIB_IAATC_rootplate_128	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_128	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_128.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_128	A-AFFY-2	P-MTAB-29512	Holman_535_128_arf7arf19_30mins_EZ_control_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	30	minute
CPIB_IAATC_rootplate_129	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_129	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_129.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_129	A-AFFY-2	P-MTAB-29512	Holman_535_129_arf7arf19_30mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	30	minute
CPIB_IAATC_rootplate_130	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_130	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_130.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_130	A-AFFY-2	P-MTAB-29512	Holman_535_130_arf7arf19_30mins_EZ_IAA_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	30	minute
CPIB_IAATC_rootplate_131	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_131	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_131.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_131	A-AFFY-2	P-MTAB-29512	Holman_535_131_arf7arf19_30mins_EZ_IAA_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	30	minute
CPIB_IAATC_rootplate_132	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_132	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_132.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_132	A-AFFY-2	P-MTAB-29512	Holman_535_132_arf7arf19_30mins_EZ_IAA_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	30	minute
CPIB_IAATC_rootplate_133	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_133	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_133.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_133	A-AFFY-2	P-MTAB-29512	Holman_535_133_arf7arf19_60mins_EZ_control_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	60	minute
CPIB_IAATC_rootplate_134	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_134	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_134.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_134	A-AFFY-2	P-MTAB-29512	Holman_535_134_arf7arf19_60mins_EZ_control_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	60	minute
CPIB_IAATC_rootplate_135	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_135	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_135.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_135	A-AFFY-2	P-MTAB-29512	Holman_535_135_arf7arf19_60mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	60	minute
CPIB_IAATC_rootplate_136	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_136	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_136.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_136	A-AFFY-2	P-MTAB-29512	Holman_535_136_arf7arf19_60mins_EZ_IAA_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	60	minute
CPIB_IAATC_rootplate_137	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_137	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_137.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_137	A-AFFY-2	P-MTAB-29512	Holman_535_137_arf7arf19_60mins_EZ_IAA_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	60	minute
CPIB_IAATC_rootplate_138	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_138	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_138.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_138	A-AFFY-2	P-MTAB-29512	Holman_535_138_arf7arf19_60mins_EZ_IAA_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	60	minute
CPIB_IAATC_rootplate_139	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_139	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_139.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_139	A-AFFY-2	P-MTAB-29512	Holman_535_139_arf7arf19_120mins_EZ_control_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	120	minute
CPIB_IAATC_rootplate_140	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_140	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_140.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_140	A-AFFY-2	P-MTAB-29512	Holman_535_140_arf7arf19_120mins_EZ_control_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	120	minute
CPIB_IAATC_rootplate_141	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_141	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_141.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_141	A-AFFY-2	P-MTAB-29512	Holman_535_141_arf7arf19_120mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	120	minute
CPIB_IAATC_rootplate_142	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_142	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_142.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_142	A-AFFY-2	P-MTAB-29512	Holman_535_142_arf7arf19_120mins_EZ_IAA_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	120	minute
CPIB_IAATC_rootplate_143	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_143	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_143.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_143	A-AFFY-2	P-MTAB-29512	Holman_535_143_arf7arf19_120mins_EZ_IAA_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	120	minute
CPIB_IAATC_rootplate_144	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_144	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_144.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_144	A-AFFY-2	P-MTAB-29512	Holman_535_144_arf7arf19_120mins_EZ_IAA_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	120	minute
CPIB_IAATC_rootplate_145	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_145	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_145.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_145	A-AFFY-2	P-MTAB-29512	Holman_535_145_arf7arf19_240mins_EZ_control_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	240	minute
CPIB_IAATC_rootplate_146	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_146	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_146.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_146	A-AFFY-2	P-MTAB-29512	Holman_535_146_arf7arf19_240mins_EZ_control_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	240	minute
CPIB_IAATC_rootplate_147	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_147	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_147.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_147	A-AFFY-2	P-MTAB-29512	Holman_535_147_arf7arf19_240mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	240	minute
CPIB_IAATC_rootplate_148	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_148	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_148.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_148	A-AFFY-2	P-MTAB-29512	Holman_535_148_arf7arf19_240mins_EZ_IAA_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	240	minute
CPIB_IAATC_rootplate_149	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_149	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_149.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_149	A-AFFY-2	P-MTAB-29512	Holman_535_149_arf7arf19_240mins_EZ_IAA_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	240	minute
CPIB_IAATC_rootplate_150	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_150	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_150.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_150	A-AFFY-2	P-MTAB-29512	Holman_535_150_arf7arf19_240mins_EZ_IAA_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	240	minute
CPIB_IAATC_rootplate_151	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_151	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_151.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_151	A-AFFY-2	P-MTAB-29512	Holman_535_151_arf7arf19_480mins_EZ_control_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	480	minute
CPIB_IAATC_rootplate_152	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_152	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_152.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_152	A-AFFY-2	P-MTAB-29512	Holman_535_152_arf7arf19_480mins_EZ_control_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	480	minute
CPIB_IAATC_rootplate_153	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29507	P-MTAB-29509	CPIB_IAATC_RNA_153	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_153.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_153	A-AFFY-2	P-MTAB-29512	Holman_535_153_arf7arf19_480mins_EZ_control_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	control	480	minute
CPIB_IAATC_rootplate_154	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_154	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_154.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_154	A-AFFY-2	P-MTAB-29512	Holman_535_154_arf7arf19_480mins_EZ_IAA_Rep1_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	480	minute
CPIB_IAATC_rootplate_155	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_155	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_155.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_155	A-AFFY-2	P-MTAB-29512	Holman_535_155_arf7arf19_480mins_EZ_IAA_Rep2_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	480	minute
CPIB_IAATC_rootplate_156	Arabidopsis thaliana	Col-0	seedling	primary root elongation zone	arf7, arf19 double knockout	Nottingham Arabidopsis Stock Centre	fresh sample	P-MTAB-29504	P-MTAB-29508	P-MTAB-29509	CPIB_IAATC_RNA_156	RNA	P-MTAB-29510	CPIB_IAATC_Labeled_Extract_156.biotin	biotin	P-MTAB-29511	CPIB_IAATC_Hybridization_156	A-AFFY-2	P-MTAB-29512	Holman_535_156_arf7arf19_480mins_EZ_IAA_Rep3_ATH1.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-1354/E-MTAB-1354.raw.2.zip	arf7, arf19 double knockout	primary root elongation zone	indole-3-acetic acid	480	minute
